CustomerKey,First Name,Last Name,Gender,Date of First Purchase,Customer City
14243,Gregory,Winston,Female,4/6/2013,Oregon City
14111,Michael,Anderson,Male,7/31/2013,Oregon City
14036,Amanda,Torres,Female,3/19/2012,Oregon City
13947,Megan,Hughes,Female,12/5/2012,Oregon City
13761,Logan,Powell,Male,6/24/2013,Oregon City
13370,Blake,Ross,Male,11/18/2013,Oregon City
13414,Miguel,Wilson,Male,5/6/2013,Oregon City
13450,Victoria,Jones,Female,4/28/2012,Oregon City
11718,Sarah,Jones,Female,3/6/2013,Oregon City
11926,Eduardo,Foster,Male,5/4/2013,Oregon City
11308,Ian,Gonzales,Male,9/7/2013,Oregon City
11522,Christian,Hughes,Male,9/3/2011,Oregon City
13272,Jordan,Gonzalez,Female,10/29/2013,Oregon City
13087,Jeremy,Collins,Male,1/26/2012,Oregon City
12891,Kaylee,King,Female,12/17/2013,Oregon City
12963,Marcus,Anderson,Male,12/8/2013,Oregon City
12414,Ethan,Lal,Male,5/27/2013,Oregon City
12445,Cameron,Taylor,Male,8/8/2013,Oregon City
12184,Isaiah,Perez,Male,12/22/2011,Oregon City
16334,Natalie,Bailey,Female,1/30/2013,Oregon City
16650,Kaitlyn,Green,Female,11/6/2013,Oregon City
17424,Spencer,Long,Male,11/17/2013,Oregon City
17531,Isaac,Ramirez,Male,6/13/2013,Oregon City
17665,Zachary,Jenkins,Male,11/3/2013,Oregon City
16967,Noah,Hernandez,Male,11/10/2013,Oregon City
17002,Dylan,Martin,Male,11/18/2013,Oregon City
16985,Adam,Li,Male,8/25/2013,Oregon City
19896,Kaitlyn,Thomas,Female,3/28/2013,Oregon City
20210,Stephanie,Powell,Female,2/17/2013,Oregon City
20196,Cameron,Perry,Male,6/27/2013,Oregon City
20101,Devin,Hayes,Male,11/13/2013,Oregon City
20078,Jose,Lee,Male,11/21/2013,Oregon City
19695,Angel,Gonzalez,Male,2/7/2013,Oregon City
19407,Sarah,Perry,Female,2/22/2013,Oregon City
19204,Sydney,Evans,Female,10/15/2013,Oregon City
18607,Katherine,Taylor,Female,11/26/2013,Oregon City
18816,Taylor,Smith,Female,2/28/2013,Oregon City
18775,Andrea,Bell,Female,2/2/2013,Oregon City
18881,Kimberly,James,Female,12/23/2013,Oregon City
18998,Aidan,Bennett,Male,12/6/2013,Oregon City
21388,Nicole,Lee,Female,10/15/2013,Oregon City
22283,Eduardo,Davis,Male,8/20/2013,Oregon City
22333,Gabriella,Watson,Female,3/4/2013,Oregon City
21908,Isabel,Hayes,Female,8/12/2013,Oregon City
21793,Kaylee,Scott,Female,11/26/2013,Oregon City
21576,Benjamin,Gonzales,Male,1/25/2013,Oregon City
21709,Katherine,Torres,Female,11/3/2013,Oregon City
21765,Nathaniel,Kelly,Male,6/8/2013,Oregon City
24732,Wyatt,Davis,Male,8/5/2013,Oregon City
24936,Caleb,Scott,Male,11/10/2013,Oregon City
23280,Hannah,Alexander,Female,5/7/2013,Oregon City
23474,Julia,Williams,Female,10/6/2013,Oregon City
23003,Ashley,Robinson,Female,4/22/2013,Oregon City
27292,Julia,Evans,Female,10/31/2012,Oregon City
26703,Wyatt,Miller,Male,7/15/2012,Oregon City
26453,Cole,Peterson,Male,10/8/2013,Oregon City
24989,Arianna,Peterson,Female,2/3/2013,Oregon City
25059,Sean,Ward,Male,5/1/2013,Oregon City
25187,Sydney,Scott,Female,1/21/2014,Oregon City
25402,Maria,Hughes,Female,6/14/2013,Oregon City
25338,Jason,Perez,Male,5/1/2013,Oregon City
25289,Amanda,Bradley,Female,6/24/2013,Oregon City
25895,Jesse,Richardson,Male,4/4/2011,Oregon City
25968,Benjamin,Powell,Male,11/18/2013,Oregon City
25983,Jack,Alexander,Male,8/11/2013,Oregon City
28337,Melissa,Bennett,Female,12/8/2013,Oregon City
28285,Savannah,King,Female,4/8/2011,Oregon City
28280,Tristan,Powell,Male,8/26/2013,Oregon City
27991,Natalie,Rivera,Female,9/15/2013,Oregon City
28010,Justin,Long,Male,8/11/2013,Oregon City
27431,Ethan,Jenkins,Male,11/25/2012,Oregon City
27457,Elizabeth,Walker,Female,8/29/2013,Oregon City
27387,Noah,Washington,Male,3/27/2013,Oregon City
29164,Jennifer,James,Female,6/9/2013,Oregon City
29133,Sydney,King,Female,12/25/2013,Oregon City
28970,Danielle,Peterson,Female,11/5/2013,Oregon City
29022,Sydney,Diaz,Female,9/30/2013,Oregon City
28762,Aaron,Henderson,Male,1/2/2014,Oregon City
28590,Gabriel,Jai,Male,3/19/2013,Oregon City
28579,Grace,Ross,Female,12/3/2013,Oregon City
28529,Tara,Chande,Female,2/26/2012,Orleans
28737,Eugene,Lin,Male,2/13/2013,Orleans
29378,Dominic,Vance,Male,11/11/2013,Orleans
27768,Deanna,Madan,Female,10/17/2013,Orleans
27824,Michele,Moreno,Female,11/1/2013,Orleans
27834,Diana,Suarez,Female,7/9/2013,Orleans
28456,Todd,Xu,Male,2/4/2013,Orleans
25666,Micheal,Munoz,Male,6/3/2013,Orleans
25311,Laura,Zhang,Female,9/15/2013,Orleans
25469,Martha,Wu,Female,4/20/2013,Orleans
26365,Phillip,Fernandez,Male,2/28/2013,Orleans
26958,Jerry,Xu,Male,12/23/2013,Orleans
26950,Dominic,Suri,Male,6/25/2013,Orleans
26925,Dominic,Rana,Male,11/16/2013,Orleans
26903,Rafael,Luo,Male,5/25/2013,Orleans
26908,Glenn,Zheng,Male,10/20/2013,Orleans
23928,Jaclyn,Ye,Female,4/7/2013,Orleans
23974,Susan,Huang,Female,12/22/2013,Orleans
24057,Ricky,Alvarez,Male,12/7/2013,Orleans
24219,Tina,Lopez,Female,8/1/2013,Orleans
24195,Dawn,Zhao,Female,5/14/2013,Orleans
24146,Craig,Suarez,Male,4/27/2013,Orleans
21529,Kristi,Martinez,Female,11/24/2013,Orleans
22312,Kristi,Mehta,Female,1/11/2013,Orleans
22601,Aimee,Gao,Female,8/22/2013,Orleans
22377,Roger,Zeng,Male,10/13/2013,Orleans
21048,Karen,Liang,Female,2/17/2013,Orleans
18010,Clarence,Jai,Male,8/6/2011,Orleans
19275,Gregory,Rai,Male,3/26/2013,Orleans
19434,Geoffrey,Ashe,Male,10/16/2012,Orleans
19380,Marshall,Luo,Male,8/28/2012,Orleans
19386,Allen,Martinez,Male,9/7/2012,Orleans
19319,Darryl,Guo,Male,7/29/2012,Orleans
20057,Ramon,Zhou,Male,9/10/2013,Orleans
20178,Deborah,Anand,Female,3/21/2013,Orleans
20175,Alisha,Lu,Female,7/9/2013,Orleans
17187,Alejandro,Ma,Male,3/22/2012,Orleans
17883,Lori,Rubio,Female,8/26/2013,Orleans
17809,Josue,Blanco,Male,7/5/2013,Orleans
17767,Tommy,Raje,Male,8/7/2012,Orleans
16258,Deanna,Malhotra,Female,12/19/2013,Orleans
16507,Tracy,Nath,Female,7/14/2013,Orleans
15670,Sergio,Sánchez,Male,12/17/2013,Orleans
15924,Omar,Wang,Male,9/14/2012,Orleans
12723,Kurt,Jai,Male,2/27/2013,Orleans
12732,Todd,Guo,Male,8/22/2013,Orleans
12660,Toni,Sanchez,Female,11/30/2013,Orleans
12851,Brandy,Sai,Female,11/26/2013,Orleans
12820,Derek,Tang,Male,11/13/2011,Orleans
11571,Joel,Sai,Male,12/12/2012,Orleans
11402,Kelli,Cai,Female,11/7/2012,Orleans
11611,Ernest,Lin,Male,1/23/2011,Orleans
11593,Armando,Moreno,Male,1/21/2011,Orleans
13573,Edwin,Pal,Male,5/13/2013,Orleans
13555,Tammy,Smith,Female,12/24/2011,Orleans
13812,Joanna,Munoz,Female,2/10/2012,Orleans
14714,Meghan,Diaz,Female,4/22/2012,Orleans
14971,Susan,Zhu,Female,6/3/2013,Orleans
14976,Randy,Hu,Male,6/18/2012,Orleans
15616,Janet,Alonso,Female,9/21/2013,Orleans
15445,Bob,Lopez,Male,6/27/2013,Orly
13806,Bryant,Mehta,Male,2/12/2012,Orly
13596,Billy,Gomez,Male,2/10/2013,Orly
11597,Janelle,Chandra,Female,1/5/2014,Orly
12661,Deborah,Pal,Female,3/31/2013,Orly
12539,Marc,Dominguez,Male,11/30/2013,Orly
12482,Jerome,Browning,Male,12/25/2013,Orly
16203,Warren,Raje,Male,9/1/2012,Orly
17801,Shannon,He,Female,11/23/2013,Orly
20161,Albert,Sanz,Male,6/26/2013,Orly
19945,Phillip,Garcia,Male,11/29/2012,Orly
18174,Jill,Munoz,Female,1/30/2013,Orly
20857,Jerry,Becker,Male,9/11/2013,Orly
22480,Abby,Gonzalez,Female,7/5/2013,Orly
22314,Brandy,Patel,Female,8/1/2013,Orly
21818,Willie,Chander,Male,5/2/2013,Orly
24131,Felicia,Rubio,Female,1/25/2014,Orly
24062,Crystal,Cai,Female,8/5/2013,Orly
24039,Cassie,Xu,Female,6/5/2013,Orly
23950,Roger,Zhou,Male,9/20/2013,Orly
24842,Monique,Alonso,Female,6/16/2013,Orly
23771,Julio,Gomez,Male,5/13/2013,Orly
25579,Bobby,Prasad,Male,3/27/2013,Orly
28470,Tamara,Tang,Female,9/4/2011,Orly
28380,Lindsay,Goel,Female,11/1/2013,Orly
28395,Shannon,Dominguez,Male,2/28/2011,Orly
27773,Alan,Li,Male,11/20/2013,Orly
29393,Sheena,Rai,Female,1/29/2013,Orly
28707,Sharon,Raje,Female,4/14/2012,Orly
28542,Martha,Zhao,Female,2/18/2013,Orly
28878,Alvin,Guo,Male,10/21/2013,Oxford
29473,Carmen,Subram,Female,6/3/2013,Oxford
29376,Matthew,Robinson,Male,8/1/2013,Oxford
28439,Olivia,Gray,Female,1/16/2014,Oxford
27957,Tabitha,Suri,Female,3/31/2013,Oxford
27953,Marie,Garcia,Female,2/12/2013,Oxford
25576,Deborah,She,Female,11/12/2013,Oxford
25608,Sandra,Zeng,Female,1/22/2013,Oxford
25609,Jaime,Ruiz,Female,12/31/2012,Oxford
25799,Arianna,James,Female,1/30/2013,Oxford
25801,Colin,Raji,Male,1/31/2013,Oxford
25453,Drew,She,Male,10/21/2013,Oxford
25544,Sergio,Fernandez,Male,1/14/2014,Oxford
26979,Christy,Jai,Female,9/3/2013,Oxford
26956,Kristin,Pal,Female,7/5/2013,Oxford
27171,Kristi,Gill,Female,8/11/2013,Oxford
26397,Micheal,Travers,Male,11/8/2013,Oxford
26417,Dustin,Rai,Male,6/3/2013,Oxford
26207,Kelvin,Zeng,Male,12/23/2013,Oxford
23775,Cedric,Shan,Male,4/18/2013,Oxford
23636,Rachael,Gonzalez,Female,2/22/2013,Oxford
23614,Rachel,Cook,Female,5/18/2013,Oxford
24870,Taylor,Morgan,Female,7/12/2013,Oxford
24581,Reginald,Diaz,Male,10/28/2013,Oxford
24569,Bob,Gonzalez,Male,5/28/2013,Oxford
24555,Lacey,Chande,Female,8/11/2013,Oxford
23935,Alexis,Barnes,Female,7/9/2013,Oxford
23968,Caleb,Baker,Male,9/20/2013,Oxford
24011,Morgan,Thompson,Female,6/17/2013,Oxford
24189,Andre,Suri,Male,8/29/2013,Oxford
24184,Alexandra,Jackson,Female,8/8/2013,Oxford
24186,Theodore,Alonso,Male,8/5/2013,Oxford
22589,Cynthia,Suri,Female,8/27/2013,Oxford
22536,Brianna,Rogers,Female,11/17/2013,Oxford
22553,Melinda,Vazquez,Female,7/6/2013,Oxford
22526,Jamie,Moreno,Male,11/19/2013,Oxford
20863,Erica,Xu,Female,5/27/2012,Oxford
20717,Chelsea,Ray,Female,2/23/2012,Oxford
20588,Nancy,Raman,Female,2/19/2013,Oxford
20933,Laura,Li,Female,8/20/2012,Oxford
21053,Jamie,Vazquez,Male,10/22/2012,Oxford
21069,Colin,Lu,Male,11/15/2013,Oxford
21074,Diane,Carlson,Female,6/24/2013,Oxford
18166,Julian,Wood,Male,11/9/2012,Oxford
18158,Jeremiah,Griffin,Male,10/28/2012,Oxford
18028,Jessie,Zheng,Male,11/11/2012,Oxford
19055,Garrett,Bailey,Male,12/10/2013,Oxford
20172,Kelli,Gao,Female,5/20/2011,Oxford
19307,Micheal,Alonso,Male,10/27/2013,Oxford
19341,Clarence,Huang,Male,6/23/2012,Oxford
19392,Sergio,Kapoor,Male,2/16/2013,Oxford
19378,Lucas,Davis,Male,12/23/2013,Oxford
19511,Marcus,Ward,Male,11/26/2012,Oxford
17882,Drew,Deng,Male,1/30/2013,Oxford
17960,Marie,Rodriguez,Female,9/13/2012,Oxford
17204,Evelyn,Martinez,Female,5/10/2013,Oxford
15681,Emma,Gonzales,Female,2/1/2013,Oxford
15692,Ryan,Garcia,Male,11/30/2011,Oxford
16406,Dakota,Henderson,Male,2/5/2012,Oxford
16402,Alexander,Martin,Male,12/6/2013,Oxford
16260,Gina,Schmidt,Female,2/2/2012,Oxford
16317,Joel,Raman,Male,2/17/2012,Oxford
16562,Colleen,Zhang,Female,4/22/2012,Oxford
16601,Tabitha,Rana,Female,5/12/2013,Oxford
16590,Shawn,Deng,Male,5/31/2013,Oxford
16828,Logan,Mitchell,Male,5/15/2012,Oxford
12491,Alvin,Huang,Male,8/2/2013,Oxford
12550,Austin,Diaz,Male,6/13/2013,Oxford
12619,Priscilla,Rai,Female,8/4/2012,Oxford
12281,Janelle,Sanchez,Female,4/13/2012,Oxford
12317,Carl,She,Male,6/25/2012,Oxford
11344,Jessie,Jimenez,Female,5/13/2011,Oxford
11550,Deb,Torres,Female,1/20/2012,Oxford
11489,Deborah,Goel,Female,10/28/2011,Oxford
13553,Jessica,Coleman,Female,11/30/2012,Oxford
13847,Kurt,Tang,Male,3/20/2011,Oxford
13838,Jill,Rubio,Female,9/11/2013,Oxford
15614,Faith,Simmons,Female,10/13/2011,Oxford
15631,Clayton,Andersen,Male,10/24/2011,Oxford
14955,Jorge,Xu,Male,7/8/2013,Oxford
14982,Kayla,Hughes,Female,3/10/2013,Oxford
14964,Damien,Shen,Male,11/28/2013,Oxford
14784,Victor,Dominguez,Male,7/4/2013,Oxford
14794,Gilbert,Becker,Male,6/21/2011,Oxford
14546,Christina,Sanchez,Female,3/18/2013,Oxford
15062,Jaime,Alonso,Female,8/5/2011,Oxon
15448,Omar,She,Male,9/7/2013,Oxon
13688,Ruben,Sanchez,Male,6/29/2013,Oxon
13664,Larry,Diaz,Male,7/27/2013,Oxon
11343,Arthur,Carlson,Male,4/4/2011,Oxon
12502,Darren,Sanchez,Male,2/3/2013,Oxon
12839,Dominique,Fernandez,Female,10/10/2012,Oxon
17110,Meredith,Garcia,Female,3/31/2013,Oxon
17890,Derrick,Jiménez,Male,8/1/2012,Oxon
17839,Christine,Chander,Female,4/4/2013,Oxon
19471,Bryant,Martinez,Male,10/3/2012,Oxon
20170,Jerome,Martin,Male,5/14/2011,Oxon
19942,Armando,Navarro,Male,1/25/2011,Oxon
19037,Marshall,Chen,Male,12/15/2012,Oxon
18026,Alisha,He,Female,10/29/2012,Oxon
20952,Micah,Ye,Male,12/14/2013,Oxon
21020,Omar,Ye,Male,9/4/2012,Oxon
22530,Kelli,Jai,Female,9/24/2013,Oxon
22564,Autumn,Sun,Female,10/2/2013,Oxon
22613,Dale,Luo,Male,1/10/2013,Oxon
23620,Roy,Arun,Male,8/19/2013,Oxon
22818,Janet,Ruiz,Female,1/29/2013,Oxon
22828,Francisco,Suri,Male,1/14/2013,Oxon
26885,Victor,Martin,Male,6/8/2013,Oxon
25547,Carla,Suri,Female,2/10/2013,Oxon
25675,Joe,Blanco,Male,2/15/2013,Oxon
25692,Kelvin,Yuan,Male,3/9/2013,Oxon
27939,Lawrence,Navarro,Male,4/10/2013,Oxon
27906,Gilbert,Chen,Male,10/21/2013,Oxon
29469,Dominique,Saunders,Female,6/16/2013,Oxon
29400,Marvin,Browning,Male,5/6/2011,Paderborn
29403,Erik,Romero,Male,5/24/2011,Paderborn
29371,Matthew,Walker,Male,10/31/2013,Paderborn
28555,Monique,Serrano,Female,9/29/2013,Paderborn
28691,Alejandro,Andersen,Male,10/3/2013,Paderborn
27830,Caleb,Hall,Male,11/8/2013,Paderborn
27960,Randall,Alonso,Male,4/20/2013,Paderborn
28450,Nelson,Martin,Male,2/12/2013,Paderborn
25754,Calvin,Sharma,Male,9/7/2013,Paderborn
25773,Jack,Simmons,Male,8/22/2013,Paderborn
25541,Gary,Hernandez,Male,7/4/2013,Paderborn
26969,Cedric,Hu,Male,7/18/2013,Paderborn
26843,Noah,Gonzalez,Male,10/14/2013,Paderborn
27307,Andre,Prasad,Male,7/18/2013,Paderborn
27174,Fernando,Bennett,Male,9/10/2013,Paderborn
27127,Misty,Black,Female,5/29/2013,Paderborn
26393,Donald,Raman,Male,6/13/2013,Paderborn
26378,Colin,Raje,Male,10/21/2013,Paderborn
26358,Mason,Gonzalez,Male,5/15/2013,Paderborn
22810,Nathaniel,Sanchez,Male,12/22/2013,Paderborn
22866,William,Thompson,Male,3/25/2013,Paderborn
22699,Clarence,Chande,Male,11/23/2013,Paderborn
22680,Lee,Suarez,Male,11/18/2013,Paderborn
23633,Deborah,Chande,Female,11/24/2013,Paderborn
24214,Michele,Romero,Female,10/9/2013,Paderborn
24130,Tanya,Navarro,Female,6/9/2013,Paderborn
24155,Tracy,Raje,Female,10/23/2013,Paderborn
24042,Zachary,White,Male,1/5/2014,Paderborn
24033,Katherine,Reed,Female,9/23/2013,Paderborn
24087,Hannah,Wilson,Female,11/26/2013,Paderborn
23947,Autumn,Liang,Female,11/26/2013,Paderborn
24548,Crystal,Liu,Female,5/19/2013,Paderborn
24531,Andres,Xie,Male,7/19/2013,Paderborn
24716,Colin,Liu,Male,9/29/2013,Paderborn
22537,Xavier,Jenkins,Male,12/14/2013,Paderborn
22541,Stefanie,Martinez,Female,4/29/2013,Paderborn
22509,Lacey,Nara,Female,11/9/2013,Paderborn
22514,Marvin,Johnsen,Male,1/14/2014,Paderborn
21828,Megan,Gonzales,Female,12/11/2013,Paderborn
21528,Jay,Moreno,Male,11/27/2013,Paderborn
21037,Bruce,Arun,Male,12/12/2012,Paderborn
21007,Nuan,Ma,Male,10/3/2013,Paderborn
20946,Abby,Chandra,Female,9/14/2013,Paderborn
20874,Edwin,Lal,Male,10/16/2012,Paderborn
18034,Ethan,Robinson,Male,5/21/2013,Paderborn
18006,Franklin,Chander,Male,5/1/2013,Paderborn
18183,Meagan,Schmidt,Female,6/22/2012,Paderborn
19040,Eugene,Sun,Male,8/2/2012,Paderborn
19067,Misty,Luo,Female,9/7/2012,Paderborn
19472,Heidi,Sara,Female,10/23/2011,Paderborn
19482,Andy,Ortega,Male,11/21/2011,Paderborn
17784,Mayra,Patel,Female,10/12/2012,Paderborn
17875,Tommy,Anand,Male,5/17/2013,Paderborn
17876,Fernando,Harris,Male,5/15/2013,Paderborn
17100,Vincent,Wang,Male,9/23/2013,Paderborn
17093,Seth,Sanchez,Male,8/21/2012,Paderborn
17083,Priscilla,Raje,Female,3/27/2013,Paderborn
16940,Jenny,Zeng,Female,8/12/2012,Paderborn
16944,Alejandro,Raji,Male,8/1/2012,Paderborn
17210,Karl,Deng,Male,1/12/2014,Paderborn
16313,Hailey,Russell,Female,5/13/2012,Paderborn
15672,Kelvin,Nara,Male,12/24/2013,Paderborn
12863,Caleb,Zhang,Male,12/8/2012,Paderborn
12867,Laura,Ye,Female,12/11/2012,Paderborn
13261,Lindsey,Andersen,Female,1/8/2011,Paderborn
13265,Luke,Adams,Male,1/11/2011,Paderborn
12469,Shane,Srini,Male,9/19/2013,Paderborn
12266,Tiffany,Lin,Female,6/16/2012,Paderborn
12232,Sean,Hernandez,Male,6/3/2012,Paderborn
11348,Shawn,Rai,Male,3/31/2013,Paderborn
11418,Rafael,Hu,Male,12/17/2013,Paderborn
12130,Suzanne,Zhou,Female,5/8/2012,Paderborn
13682,Fernando,Lopez,Male,6/13/2013,Paderborn
13844,Phillip,Mehta,Male,6/26/2011,Paderborn
13608,Karla,Kumar,Female,10/12/2013,Paderborn
14140,Meagan,Sai,Female,6/6/2011,Paderborn
15649,Melinda,Jimenez,Female,2/10/2012,Paderborn
15667,Hector,Ramos,Male,1/29/2012,Paderborn
15068,Jessica,Barnes,Female,5/5/2013,Paderborn
15050,Joshua,Miller,Male,12/26/2011,Paderborn
14940,Carmen,Rana,Female,11/16/2011,Paderborn
14835,Melody,Saunders,Female,6/9/2013,Paderborn
14782,Michael,Lewis,Male,2/19/2013,Paderborn
14769,Jessica,Powell,Female,9/4/2011,Paderborn
14711,Deborah,Xu,Female,3/27/2013,Paderborn
14892,Savannah,Sanders,Female,11/13/2011,Palo Alto
14913,Chloe,Roberts,Female,12/13/2011,Palo Alto
15555,Hailey,Barnes,Female,9/16/2012,Palo Alto
15541,Zoe,Morris,Female,8/22/2013,Palo Alto
15389,Joan,King,Female,5/29/2012,Palo Alto
15471,Destiny,White,Female,6/3/2012,Palo Alto
15344,Luke,Russell,Male,4/17/2013,Palo Alto
15161,Trinity,James,Female,2/23/2013,Palo Alto
14445,Benjamin,Henderson,Male,4/6/2013,Palo Alto
13448,Catherine,Ward,Female,6/1/2013,Palo Alto
13429,Gabrielle,Washington,Female,3/11/2012,Palo Alto
13871,Sarah,Gonzales,Female,8/7/2012,Palo Alto
12104,Mariah,Ross,Female,10/29/2011,Palo Alto
11931,Marcus,Adams,Male,2/16/2013,Palo Alto
11625,Zachary,Moore,Male,9/24/2011,Palo Alto
11775,Sierra,Roberts,Female,10/3/2011,Palo Alto
11538,Nicole,Taylor,Female,9/16/2011,Palo Alto
11186,Sarah,Price,Female,10/18/2013,Palo Alto
11194,Jacqueline,Price,Female,3/13/2013,Palo Alto
11258,Xavier,Hill,Male,5/21/2013,Palo Alto
12181,Katelyn,Sanders,Female,12/3/2011,Palo Alto
13279,Rachel,Howard,Female,2/2/2012,Palo Alto
13299,Vanessa,Ross,Female,2/25/2012,Palo Alto
13092,William,Walker,Male,2/26/2013,Palo Alto
12900,Carlos,Ward,Male,11/19/2013,Palo Alto
12775,Connor,Griffin,Male,6/8/2013,Palo Alto
12922,Jennifer,Sanders,Female,1/17/2012,Palo Alto
15742,Grace,Thompson,Female,2/16/2013,Palo Alto
15896,Samuel,Jones,Male,9/4/2013,Palo Alto
15865,Isabel,Price,Female,10/22/2012,Palo Alto
16356,Sophia,Baker,Female,7/15/2013,Palo Alto
17270,Jack,Parker,Male,6/24/2013,Palo Alto
17399,Ian,Sanchez,Male,10/31/2013,Palo Alto
19688,Timothy,Baker,Male,7/9/2013,Palo Alto
19725,Alexandria,Ramirez,Female,3/20/2013,Palo Alto
19124,Cody,Bailey,Male,12/24/2013,Palo Alto
19019,Jackson,Gonzales,Male,4/19/2013,Palo Alto
18955,Justin,Jones,Male,11/29/2013,Palo Alto
18981,Savannah,Watson,Female,8/6/2013,Palo Alto
18916,Christian,Moore,Male,9/4/2013,Palo Alto
18856,Thomas,Green,Male,12/23/2013,Palo Alto
18669,Adam,Griffin,Male,8/8/2013,Palo Alto
18347,Alyssa,Clark,Female,7/18/2013,Palo Alto
18563,Evan,Sanchez,Male,11/25/2013,Palo Alto
18509,Xavier,Foster,Male,5/21/2013,Palo Alto
20785,Isabella,Taylor,Female,9/5/2013,Palo Alto
20484,Gabriella,Morgan,Female,7/21/2013,Palo Alto
20392,Destiny,Ramirez,Female,10/28/2013,Palo Alto
20436,Anna,Barnes,Female,7/30/2013,Palo Alto
20466,Benjamin,Jai,Male,1/20/2014,Palo Alto
20398,Jordan,Collins,Female,6/9/2013,Palo Alto
21444,Blake,Lopez,Male,5/25/2013,Palo Alto
21288,Hunter,Hall,Male,4/27/2013,Palo Alto
21635,Christian,Lewis,Male,6/21/2013,Palo Alto
21700,Juan,Ramirez,Male,10/30/2013,Palo Alto
21801,Kaylee,Cooper,Female,8/5/2013,Palo Alto
21909,Allison,Ward,Female,3/13/2013,Palo Alto
22367,Jasmine,Griffin,Female,4/26/2013,Palo Alto
22272,Isabella,Kelly,Female,6/21/2013,Palo Alto
22185,Connor,Henderson,Male,3/26/2013,Palo Alto
22106,Olivia,Long,Female,5/11/2013,Palo Alto
24745,Jennifer,Ward,Female,7/25/2013,Palo Alto
24750,Destiny,Barnes,Female,10/8/2013,Palo Alto
23864,Chloe,Jackson,Female,7/29/2013,Palo Alto
24275,Lucas,Rivera,Male,2/26/2013,Palo Alto
24295,Natalie,Barnes,Female,12/9/2013,Palo Alto
24298,Robert,Yang,Male,3/12/2013,Palo Alto
24340,Chloe,Clark,Female,2/24/2013,Palo Alto
23550,Jennifer,Cook,Female,10/30/2013,Palo Alto
23586,Madison,Coleman,Female,11/9/2013,Palo Alto
23268,Katelyn,Morris,Female,7/21/2013,Palo Alto
22781,Hunter,Powell,Male,1/7/2014,Palo Alto
23040,Seth,Morgan,Male,5/24/2013,Palo Alto
23028,Anna,Taylor,Female,8/24/2013,Palo Alto
23060,Isabella,Long,Female,5/31/2013,Palo Alto
23217,Michelle,Morgan,Female,7/3/2013,Palo Alto
23192,Emily,Garcia,Female,9/5/2013,Palo Alto
26241,James,Lal,Male,1/22/2012,Palo Alto
26738,Katherine,Simmons,Female,11/30/2013,Palo Alto
26812,James,Hernandez,Male,7/7/2013,Palo Alto
25169,Angel,Peterson,Male,5/22/2013,Palo Alto
25047,Trevor,Long,Male,12/1/2013,Palo Alto
25015,Jacqueline,Rogers,Female,4/7/2013,Palo Alto
25018,Lucas,Robinson,Male,5/30/2013,Palo Alto
26059,Andrew,Anderson,Male,5/14/2013,Palo Alto
26014,Olivia,Torres,Female,10/14/2011,Palo Alto
28039,Xavier,Lee,Male,2/9/2011,Palo Alto
28026,Paige,Ross,Female,11/27/2013,Palo Alto
28977,Carlos,Nelson,Male,5/30/2013,Palo Alto
29245,Angel,Roberts,Male,12/4/2013,Palo Alto
29252,Alex,Parker,Male,7/30/2011,Palo Alto
29419,Carrie,Vazquez,Female,10/7/2013,Pantin
28422,Joy,Moyer,Female,12/17/2013,Pantin
28389,Rachael,Martinez,Female,12/29/2010,Pantin
27803,Theresa,Suarez,Female,5/13/2013,Pantin
27903,Janelle,Suri,Female,3/28/2013,Pantin
27886,Denise,Gonzalez,Female,11/6/2013,Pantin
27760,Latasha,Bradley,Female,5/30/2013,Pantin
25679,Meredith,Rodriguez,Female,9/6/2013,Pantin
25594,Cindy,Malhotra,Female,7/30/2013,Pantin
25588,Jerry,Pal,Male,5/30/2013,Pantin
25532,Warren,Nath,Male,3/9/2013,Pantin
25496,Regina,Sara,Female,8/11/2013,Pantin
26855,Carla,Fernandez,Female,11/2/2013,Pantin
26907,Dana,Torres,Female,11/23/2013,Pantin
27142,Lindsay,Andersen,Female,9/24/2013,Pantin
22673,Andy,Gill,Male,9/14/2013,Pantin
22648,Kaitlin,Srini,Female,9/6/2013,Pantin
24124,Erik,Vazquez,Male,12/29/2013,Pantin
23929,Kristin,Xie,Female,9/18/2013,Pantin
24021,Clinton,Munoz,Male,10/16/2013,Pantin
24877,Mandy,Zhao,Female,1/2/2014,Pantin
24552,Ross,Carlson,Male,12/3/2013,Pantin
22394,Meagan,Suri,Female,1/25/2014,Pantin
22552,Andrea,Rusko,Female,6/28/2013,Pantin
20942,Tasha,Sharma,Female,3/25/2013,Pantin
20976,Jaclyn,Kumar,Female,8/1/2013,Pantin
21003,Jimmy,Hernandez,Male,2/10/2013,Pantin
20595,Karla,Andersen,Female,7/10/2013,Pantin
